종목코드,종목명,종가,대비,등락률,순자산가치(NAV),시가,고가,저가,거래량,거래대금,시가총액,순자산총액,상장좌수,기초지수_지수명,기초지수_종가,기초지수_대비,기초지수_등락률
"152100","ARIRANG 200","40665","-160","-0.39","40637.08","40925","40990","40480","47067","1910859535","748236000000","0","18400000","코스피 200","394.19","-2.53","-0.64"
"295820","ARIRANG 200동일가중","11150","-70","-0.62","11133.31","11170","11190","11125","22","245385","5575000000","0","500000","코스피 200 동일가중지수","2394.48","-18.73","-0.78"
"253150","ARIRANG 200선물레버리지","43400","-515","-1.17","43347.59","43910","43910","43230","1483","64600730","13020000000","0","300000","코스피 200 선물지수","1995.56","-10.37","-0.52"
"253160","ARIRANG 200선물인버스2X","4345","55","1.28","4339.66","4270","4350","4255","21276","91868530","14338500000","0","3300000","코스피 200 선물지수","1995.56","-10.37","-0.52"
"395750","ARIRANG ESG가치주액티브","9530","-75","-0.78","9587.79","9620","9640","9530","50445","481208545","131037500000","0","13750000","FnGuide 한화 ESG 가치 지수","1452.76","-6.76","-0.46"
"395760","ARIRANG ESG성장주액티브","9695","60","0.62","9663.81","9685","9715","9610","963","9329805","59139500000","0","6100000","FnGuide 한화 ESG 성장 지수","1603.39","-5.69","-0.35"
"278420","ARIRANG ESG우수기업","9295","-25","-0.27","9292.59","9290","9305","9250","1557","14456020","4647500000","0","500000","WISE ESG우수기업 지수","1260.65","-5.20","-0.41"
"292750","ARIRANG KRX300","18600","-100","-0.53","18578.70","18665","18710","18540","101","1878865","11160000000","0","600000","KRX 300","1812.18","-8.91","-0.49"
"309210","ARIRANG KRX300헬스케어","11270","-55","-0.49","11340.87","11370","11380","11240","659","7426420","5184200000","0","460000","KRX300 헬스케어","3167.46","-18.94","-0.59"
"333940","ARIRANG KS로우볼가중TR","13600","-80","-0.58","13604.43","13685","13695","13595","133","1811135","6800000000","0","500000","FnGuide KS 로우볼 가중 TR 지수","2415.15","-12.55","-0.52"
"333950","ARIRANG KS로우사이즈가중TR","17280","-30","-0.17","17276.87","17320","17335","17225","105","1815325","8640000000","0","500000","FnGuide KS 로우사이즈 가중 TR 지수","2795.64","-4.00","-0.14"
"333960","ARIRANG KS모멘텀가중TR","15555","-55","-0.35","15553.44","15580","15620","15545","81","1260810","7777500000","0","500000","FnGuide KS 모멘텀 가중 TR 지수","2238.60","-6.76","-0.30"
"333970","ARIRANG KS밸류가중TR","16350","-70","-0.43","16349.65","16420","16425","16310","188","3077475","8175000000","0","500000","FnGuide KS 밸류 가중 TR 지수","2567.96","-9.10","-0.35"
"333980","ARIRANG KS퀄리티가중TR","15735","-110","-0.69","15734.37","15815","15830","15730","170","2677710","7867500000","0","500000","FnGuide KS 퀄리티 가중 TR 지수","2414.47","-15.57","-0.64"
"269530","ARIRANG S&P글로벌인프라","12245","0","0.00","12453.37","12250","12250","12200","395","4830485","6122500000","0","500000","S&P Global Infrastructure Index","2747.65","-3.96","-0.14"
"251590","ARIRANG 고배당저변동50","11625","0","0.00","11614.76","11625","11625","11550","1383","16043020","12206250000","0","1050000","FnGuide 고배당저변동50 지수","1971.29","0.03","0.00"
"161510","ARIRANG 고배당주","12505","-115","-0.91","12517.07","12620","12620","12485","51624","647047470","199204650000","0","15930000","FnGuide 배당주 지수","11795.94","-126.80","-1.06"
"251600","ARIRANG 고배당주채권혼합","11155","-55","-0.49","11155.58","11200","11200","11150","5251","58658035","12270500000","0","1100000","FnGuide 고배당 채권혼합 지수","2749.27","-14.29","-0.52"
"289670","ARIRANG 국채선물10년","55850","-295","-0.53","55857.06","55950","55960","55825","663","37045970","10053000000","0","180000","10년국채선물지수","1323.47","-7.78","-0.58"
"298340","ARIRANG 국채선물3년","53410","0","0.00","53415.61","0","0","0","0","0","7263760000","0","136000","국채선물지수","1262.51","-1.05","-0.08"
"189400","ARIRANG 글로벌MSCI(합성 H)","18365","5","0.03","18281.19","18375","18385","18255","746","13660985","9366150000","0","510000","MSCI ACWI Index","755.30","-1.10","-0.15"
"278620","ARIRANG 단기채권액티브","106180","5","0.00","106181.42","0","0","0","0","0","17944420000","0","169000","KAP 투자적격 크레딧 채권 1년 지수(A- 이상,총수익)","128.84","0.00","0.00"
"269540","ARIRANG 미국S&P500(H)","19835","-35","-0.18","19843.67","19835","19845","19815","14541","288318710","43637000000","0","2200000","S&P 500","4778.73","-14.33","-0.30"
"287180","ARIRANG 미국나스닥테크","26875","-50","-0.19","26851.07","26925","26925","26665","8714","233094155","34937500000","0","1300000","NASDAQ 100 Technology Sector Index","9637.17","-19.72","-0.20"
"213630","ARIRANG 미국다우존스고배당주(합성 H)","16155","40","0.25","16277.93","16155","16255","16155","6712","108634225","27948150000","0","1730000","Dow Jones U.S Select Dividend Index(시장가격지수)","874.82","-1.21","-0.14"
"332610","ARIRANG 미국단기우량회사채","100155","-125","-0.12","100207.30","100160","100160","100110","11","1101620","23035650000","0","230000","ICE BofaAML 1-3 Year AAA-A US Corporate Index(총수익지수)","526.63","0.14","0.03"
"332620","ARIRANG 미국장기우량회사채","105495","-5","0.00","103708.46","104040","105495","104040","745","78191855","28483650000","0","270000","ICE BofaAML 15+ Year AAA-A US Corporate Index(총수익지수)","1416.54","6.87","0.49"
"195970","ARIRANG 선진국MSCI(합성 H)","12385","-15","-0.12","12257.44","12400","12420","12295","8460","104763800","7183300000","0","580000","MSCI EAFE Index","2334.61","-3.47","-0.15"
"238670","ARIRANG 스마트베타Quality채권혼합","10995","-40","-0.36","10993.40","11015","11020","10995","172","1891365","9895500000","0","900000","WISE-KAP 스마트베타 Quality 채권혼합지수","1312.45","-4.25","-0.32"
"195980","ARIRANG 신흥국MSCI(합성 H)","11665","-70","-0.60","11614.83","11750","11750","11650","32697","382446035","72556300000","0","6220000","MSCI EM Index","1222.75","4.82","0.40"
"373530","ARIRANG 신흥국MSCI인버스(합성 H)","9555","40","0.42","9537.04","9515","9555","9510","239","2278415","6879600000","0","720000","MSCI EM Index","1222.75","4.82","0.40"
"256450","ARIRANG 심천차이넥스트(합성)","14880","10","0.07","15011.84","14730","15050","14730","1278","19008875","8928000000","0","600000","SZSE ChiNext Price Index","3322.80","40.90","1.25"
"239660","ARIRANG 우량회사채50 1년","108755","-5","0.00","108752.89","108800","108800","108750","978","106362890","28276300000","0","260000","KOBI HALF CREDIT Index(총수익)","11068.89","-0.35","0.00"
"280920","ARIRANG 주도업종","10740","-105","-0.97","10728.13","10770","10790","10740","41","440750","5907000000","0","550000","FnGuide 주도업종 지수","1598.71","-15.68","-0.97"
"266550","ARIRANG 중형주저변동50","11460","-35","-0.30","11438.49","11480","11480","11440","55","630090","5730000000","0","500000","FnGuide 중형주저변동50지수","2201.33","-11.05","-0.50"
"301400","ARIRANG 코스닥150","15215","30","0.20","15315.55","15165","15230","15070","824","12512350","6086000000","0","400000","코스닥 150","1524.12","3.56","0.23"
"301410","ARIRANG 코스닥150선물인버스","6385","-10","-0.16","6382.84","6385","6460","6350","3493","22318505","4788750000","0","750000","F-코스닥150 지수","1719.57","3.43","0.20"
"227830","ARIRANG 코스피","31085","-155","-0.50","31082.06","31255","31285","31075","501","15574810","9325500000","0","300000","코스피","2977.63","-15.66","-0.52"
"122090","ARIRANG 코스피50","28030","-160","-0.57","28019.88","28355","28355","28030","378","10615400","13454400000","0","480000","코스피 50","2758.00","-14.23","-0.51"
"328370","ARIRANG 코스피TR","15240","-75","-0.49","15236.14","15310","15335","15200","8651","131899370","105156000000","0","6900000","코스피 TR","3582.29","-18.84","-0.52"
"301440","ARIRANG 코스피중형주","12470","-35","-0.28","12469.40","12400","12495","12400","10","124685","6858500000","0","550000","코스피 중형주","3296.29","-8.00","-0.24"
"376250","ARIRANG 탄소효율그린뉴딜","9785","-45","-0.46","9783.22","9815","9840","9755","227","2222265","6360250000","0","650000","KRX/S&P 탄소효율 그린뉴딜지수","1647.13","-8.53","-0.52"
"285690","FOCUS ESG리더스","11095","-130","-1.16","11118.08","11195","11195","11095","119","1326850","14978250000","0","1350000","KRX ESG Leaders 150","1752.52","-15.85","-0.90"
"292730","FOCUS KRX300","18725","-70","-0.37","18695.20","18795","18795","18725","2","37520","18725000000","0","1000000","KRX 300","1810.84","-10.25","-0.56"
"402520","FOCUS 혁신기업액티브","9920","15","0.15","9909.40","9890","9920","9840","5034","49549895","10912000000","0","1100000","코스피","2979.60","-13.69","-0.46"
"293180","HANARO 200","39935","-215","-0.54","39988.69","40310","40310","39855","82060","3279739165","712839750000","0","17850000","코스피 200","394.19","-2.53","-0.64"
"407310","HANARO 200 TOP10","9735","-45","-0.46","9732.77","9845","9845","9705","683","6671130","257004000000","0","26400000","코스피 200 Top 10 지수","1504.18","-7.86","-0.52"
"332930","HANARO 200TR","47745","-185","-0.39","47706.02","48080","48080","47575","516","24569325","205303500000","0","4300000","코스피 200 TR","477.02","-3.06","-0.64"
"304780","HANARO 200선물레버리지","26150","-330","-1.25","26150.25","26590","26610","26070","250","6573725","48377500000","0","1850000","코스피 200 선물지수","1995.56","-10.37","-0.52"
"306520","HANARO 200선물인버스","9230","55","0.60","9229.46","9165","9240","9135","6370","58626930","66917500000","0","7250000","코스피 200 선물지수","1995.56","-10.37","-0.52"
"395290","HANARO Fn K-POP&미디어","10610","45","0.43","10612.40","10575","10625","10425","2453","25915930","25464000000","0","2400000","FnGuide K-POP & 미디어 지수","1018.82","4.79","0.47"
"395280","HANARO Fn K-게임","10410","80","0.77","10411.42","10320","10460","10240","6997","72290240","28107000000","0","2700000","FnGuide K-게임 지수","2009.50","17.12","0.86"
"368190","HANARO Fn K-뉴딜디지털플러스","11610","-75","-0.64","11607.05","11725","11725","11590","3006","34899180","59791500000","0","5150000","FnGuide K-뉴딜 디지털 플러스 지수","2773.85","-19.84","-0.71"
"402460","HANARO Fn K-메타버스MZ","12315","30","0.24","12337.73","12205","12360","12130","55263","678622035","11083500000","0","900000","FnGuide K-메타버스 MZ 지수(시장가격)","1990.58","9.37","0.47"
"395270","HANARO Fn K-반도체","10875","75","0.69","10912.06","10880","10925","10835","39815","432821010","8156250000","0","750000","FnGuide K-반도체 지수","3253.79","36.47","1.13"
"367740","HANARO Fn5G산업","13915","10","0.07","13914.50","13970","13970","13850","29839","415159250","15306500000","0","1100000","FnGuide 5G 산업 지수","2346.20","2.30","0.10"
"407300","HANARO Fn골프테마","9460","130","1.39","9456.92","9340","9460","9315","26399","248400295","9460000000","0","1000000","FnGuide 골프 테마 지수","980.90","12.92","1.33"
"381560","HANARO Fn전기&수소차","9595","-105","-1.08","9596.36","9695","9695","9590","82224","792378555","36940750000","0","3850000","FnGuide 전기&수소차 지수 (시장가격)","2167.86","-23.46","-1.07"
"381570","HANARO Fn친환경에너지","10580","25","0.24","10579.44","10550","10580","10450","949","10008460","9522000000","0","900000","FnGuide 친환경에너지 지수 (시장가격)","2041.25","6.31","0.31"
"346000","HANARO KAP초장기국고채","44675","-535","-1.18","44832.57","44885","44885","44675","1171","52443250","5807750000","0","130000","KAP 초장기 국고채 지수(총수익)","13808.19","-117.46","-0.84"
"304760","HANARO KRX300","18380","-100","-0.54","18358.98","18610","18610","18310","68","1253585","16542000000","0","900000","KRX 300","1812.18","-8.91","-0.49"
"404470","HANARO KRX기후변화솔루션","10055","-35","-0.35","10052.96","10065","10080","10000","65","652770","6535750000","0","650000","KRX 기후변화 솔루션지수","1935.81","-7.16","-0.37"
"332940","HANARO MSCI Korea TR","16125","-130","-0.80","16135.24","16295","16295","16120","1101","17760045","314437500000","0","19500000","MSCI Korea TR Index","1615.99","-11.13","-0.68"
"322400","HANARO e커머스","17590","-165","-0.93","17597.96","17705","17705","17550","1225","21542880","109058000000","0","6200000","FnGuide E커머스 지수","2977.27","-28.19","-0.94"
"322410","HANARO 고배당","11325","-105","-0.92","11319.43","11370","11390","11305","1189","13497190","23216250000","0","2050000","FnGuide 고배당 알파 지수","1659.68","-16.23","-0.97"
"354350","HANARO 글로벌럭셔리S&P(합성)","19790","0","0.00","19737.93","19770","19815","19700","14518","287142155","58380500000","0","2950000","S&P Global Luxury Index","4942.16","-8.45","-0.17"
"401590","HANARO 글로벌탄소배출권선물ICE(합성)","11910","195","1.66","11968.04","11840","11945","11840","18582","220857900","17865000000","0","1500000","ICE Global Carbon Futures Index(Excess Return)","786.31","0.00","0.00"
"314700","HANARO 농업융복합산업","11785","-50","-0.42","11761.60","11810","11810","11735","549","6465815","6481750000","0","550000","FnGuide 농업융복합산업 지수(시장가격)","1402.32","-7.27","-0.52"
"390950","HANARO 단기채권액티브","100355","10","0.01","100350.31","100355","100355","100355","100","10035500","205125620000","0","2044000","KAP 단기 통안채 지수(총수익)","12741.91","0.35","0.00"
"304770","HANARO 코스닥150","15180","40","0.26","15350.16","15170","15180","14930","23574","354523105","37646400000","0","2480000","코스닥 150","1524.12","3.56","0.23"
"306530","HANARO 코스닥150선물레버리지","14960","35","0.23","14911.78","14925","15040","14560","1137","16676840","7180800000","0","480000","F-코스닥150 지수","1719.57","3.43","0.20"
"375760","HANARO 탄소효율그린뉴딜","9760","-50","-0.51","9756.94","9795","9815","9750","967","9448295","11712000000","0","1200000","KRX/S&P 탄소효율 그린뉴딜지수","1647.13","-8.53","-0.52"
"215620","HK S&P코리아로우볼","12245","0","0.00","12259.54","0","0","0","0","0","5877600000","0","480000","S&P Korea 저변동성 지수","9832.80","-26.49","-0.27"
"391670","HK 베스트일레븐액티브","9705","-25","-0.26","9687.06","9715","9715","9705","2","19420","7764000000","0","800000","코스피 200","394.51","-2.21","-0.56"
"391680","HK 하이볼액티브","9225","-45","-0.49","9211.71","9245","9245","9225","131","1210855","5535000000","0","600000","코스피 200","394.19","-2.53","-0.64"
"148020","KBSTAR 200","40110","-150","-0.37","40087.34","40410","40410","39945","160880","6450956080","1139124000000","0","28400000","코스피 200","394.19","-2.53","-0.64"
"285000","KBSTAR 200IT","16925","20","0.12","16920.93","17065","17065","16855","921","15593660","10832000000","0","640000","코스피 200 정보기술","3833.21","9.68","0.25"
"361580","KBSTAR 200TR","20615","-50","-0.24","20566.53","20745","20745","20515","9176","189057890","104105750000","0","5050000","코스피 200 TR","477.02","-3.06","-0.64"
"287300","KBSTAR 200건설","12155","-80","-0.65","12155.78","12235","12235","12060","1708","20670420","6077500000","0","500000","코스피 200 건설","292.67","-1.98","-0.67"
"287310","KBSTAR 200경기소비재","10895","-170","-1.54","10886.01","11005","11035","10870","168","1841590","5665400000","0","520000","코스피 200 경기소비재","1731.95","-25.50","-1.45"
"290080","KBSTAR 200고배당커버드콜ATM","8060","-50","-0.62","8027.00","8095","8095","8040","53","427950","5642000000","0","700000","코스피 200 고배당커버드콜 ATM 지수(시장가격지수)","1102.12","-10.25","-0.92"
"284980","KBSTAR 200금융","9005","-80","-0.88","9007.47","9090","9090","8990","881","7959495","4502500000","0","500000","코스피 200 금융","678.40","-7.32","-1.07"
"287320","KBSTAR 200산업재","11195","-30","-0.27","11174.62","11225","11270","11170","36","403715","5597500000","0","500000","코스피 200 산업재","613.98","-3.09","-0.50"
"287330","KBSTAR 200생활소비재","7580","-100","-1.30","7579.56","7660","7660","7560","329","2504045","3790000000","0","500000","코스피 200 생활소비재","998.82","-11.70","-1.16"
"252400","KBSTAR 200선물레버리지","21725","-325","-1.47","21801.22","22110","22110","21725","2440","53359020","23897500000","0","1100000","코스피 200 선물지수","1995.56","-10.37","-0.52"
"252410","KBSTAR 200선물인버스","5165","40","0.78","5178.34","5155","5175","5135","1310","6748600","25308500000","0","4900000","코스피 200 선물지수","1995.56","-10.37","-0.52"
"252420","KBSTAR 200선물인버스2X","2165","30","1.41","2163.43","2135","2170","2120","259096","558163420","32475000000","0","15000000","코스피 200 선물지수","1995.56","-10.37","-0.52"
"284990","KBSTAR 200에너지화학","12450","-135","-1.07","12441.06","12520","12520","12400","111","1383285","6225000000","0","500000","코스피 200 에너지/화학","1864.63","-22.33","-1.18"
"285010","KBSTAR 200중공업","9765","-70","-0.71","9760.27","9835","9835","9735","524","5108375","5273100000","0","540000","코스피 200 중공업","294.48","-2.24","-0.75"
"285020","KBSTAR 200철강소재","8460","-115","-1.34","8464.65","8580","8580","8460","271","2304255","4399200000","0","520000","코스피 200 철강/소재","863.77","-10.51","-1.20"
"315480","KBSTAR 200커뮤니케이션서비스","19225","-160","-0.83","19213.00","19335","19345","19165","371","7165230","6152000000","0","320000","코스피 200 커뮤니케이션서비스","3044.64","-22.79","-0.74"
"105780","KBSTAR 5대그룹주","7850","-45","-0.57","7854.02","7905","7940","7840","1245","9788410","15700000000","0","2000000","MKF 5대그룹주","7748.14","-41.46","-0.53"
"290130","KBSTAR ESG사회책임투자","13300","-45","-0.34","13301.64","13365","13450","13275","19877","266094710","323855000000","0","24350000","KRX ESG 사회책임경영지수(S)","2163.97","-6.77","-0.31"
"368200","KBSTAR Fn K-뉴딜디지털플러스","11630","-75","-0.64","11625.98","11715","11715","11630","172","2001280","9304000000","0","800000","FnGuide K-뉴딜 디지털 플러스 지수","2773.85","-19.84","-0.71"
"367760","KBSTAR Fn5G테크","11040","110","1.01","11059.69","10955","11055","10880","60537","665613585","126408000000","0","11450000","FnGuide 5G 테크 지수","1537.25","18.30","1.20"
"367770","KBSTAR Fn수소경제테마","11385","-105","-0.91","11403.01","11490","11490","11380","135751","1550282205","337565250000","0","29650000","FnGuide 수소 경제 테마 지수","1416.76","-13.15","-0.92"
"388280","KBSTAR Fn컨택트대표","9495","-75","-0.78","9487.52","9590","9590","9470","9644","91532570","58109400000","0","6120000","FnGuide 컨택트대표 지수(시장가격지수)","903.11","-8.18","-0.90"
"326240","KBSTAR IT플러스","22715","35","0.15","22717.46","22695","22825","22610","23474","532694295","204435000000","0","9000000","FnGuide IT플러스 지수","3264.37","4.08","0.13"
"385560","KBSTAR KIS국고채30년Enhanced","98750","-995","-1.00","98541.21","98660","98995","98200","118","11650610","168862500000","0","1710000","KIS 국고채30년Enhanced지수(시장가격)","8754.19","-98.96","-1.12"
"385550","KBSTAR KIS단기종합채권(AA-이상)액티브","100320","-5","0.00","100308.93","100325","100325","100320","17","1705485","255013440000","0","2542000","KIS 단기종합채권지수(AA-이상)(총수익지수)","112.23","0.00","0.00"
"385540","KBSTAR KIS종합채권(A-이상)액티브","99815","-230","-0.23","99769.98","100035","100035","99815","12","1198210","366820125000","0","3675000","KIS 종합채권 지수(A-이상)(총수익지수)","115.88","-0.31","-0.27"
"270800","KBSTAR KQ고배당","15870","35","0.22","15871.25","15780","15890","15745","5876","92997225","11109000000","0","700000","FnGuide KQ고배당포커스 지수","7774.28","13.80","0.18"
"292050","KBSTAR KRX300","18795","-110","-0.58","18780.90","18960","18960","18795","69","1296655","12216750000","0","650000","KRX 300","1812.88","-8.21","-0.45"
"307010","KBSTAR KRX300레버리지","18860","-110","-0.58","18822.74","19040","19080","18795","680","12797345","13202000000","0","700000","KRX 300","1810.84","-10.25","-0.56"
"319870","KBSTAR KRX300미국달러선물혼합","15745","-85","-0.54","15728.97","15765","15775","15675","2023","31891990","7872500000","0","500000","KRX 300 미국달러 선물혼합지수","1578.10","-8.90","-0.56"
"403990","KBSTAR KRX기후변화솔루션","10080","-30","-0.30","10064.22","10095","10095","10045","36","362450","8064000000","0","800000","KRX 기후변화 솔루션지수","1936.50","-6.47","-0.33"
"234310","KBSTAR V&S셀렉트밸류","15510","-110","-0.70","15501.09","15625","15625","15445","18","279580","9306000000","0","600000","FnGuide 셀렉트 밸류 지수","3102.21","-39.94","-1.27"
"241390","KBSTAR V&S셀렉트밸류채권혼합","12315","-35","-0.28","12311.43","12355","12355","12300","5020","61880245","14778000000","0","1200000","FnGuide 셀렉트벨류 채권혼합지수","1987.89","-15.32","-0.76"
"401170","KBSTAR iSelect메타버스","12250","-25","-0.20","12253.83","12265","12265","12120","228767","2798531660","256025000000","0","20900000","iSelect 메타버스 지수(시장가격지수)","2564.20","-0.91","-0.04"
"300640","KBSTAR 게임테마","22450","430","1.95","22471.53","22005","22485","21850","56711","1268130340","68472500000","0","3050000","WISE 게임 테마 지수 (시장가격지수)","11069.41","202.37","1.86"
"266160","KBSTAR 고배당","12710","-55","-0.43","12709.88","12835","12835","12690","16283","207017215","83886000000","0","6600000","FnGuide 고배당포커스 지수","8681.75","-57.41","-0.66"
"114100","KBSTAR 국고채3년","111910","-30","-0.03","111891.77","111930","111930","111845","244","27299320","23501100000","0","210000","KTB INDEX(시장가격)","10628.59","-6.95","-0.07"
"282000","KBSTAR 국고채3년선물인버스","100475","80","0.08","100414.69","100435","100475","100435","14","1406510","61892600000","0","616000","국채선물지수","1262.51","-1.05","-0.08"
"295000","KBSTAR 국채선물10년","54850","-290","-0.53","54868.42","55000","55000","54850","76","4174915","5265600000","0","96000","10년국채선물지수","1323.47","-7.78","-0.58"
"295020","KBSTAR 국채선물10년인버스","48270","250","0.52","48216.64","48135","48270","48135","12","578875","4827000000","0","100000","10년국채선물지수","1323.47","-7.78","-0.58"
"397420","KBSTAR 국채선물5년추종","49425","-100","-0.20","49424.62","49475","49475","49425","3","148345","5041350000","0","102000","5년 국채선물 추종 지수","1054.37","-2.47","-0.23"
"397410","KBSTAR 국채선물5년추종인버스","50730","100","0.20","50695.84","50680","50735","50680","38","1927235","31046760000","0","612000","5년 국채선물 추종 지수","1054.37","-2.47","-0.23"
"276650","KBSTAR 글로벌4차산업IT(합성 H)","25720","35","0.14","25564.86","25695","25730","25485","5295","135492400","33436000000","0","1300000","S&P Global 1200 Information Technology and Interactive Media & Services(PR)","2282.33","-10.60","-0.46"
"375270","KBSTAR 글로벌데이터센터리츠나스닥(합성)","13205","110","0.84","13138.63","13145","13230","13140","5187","68287755","10564000000","0","800000","Benchmark Data & Infrastructure Real Estate SCTR Net Total Return Index","1792.75","16.67","0.94"
"411720","KBSTAR 글로벌메타버스Moorgate","10340","-95","-0.91","10307.49","10350","10350","10270","789475","8125497455","11374000000","0","1100000","Global Metaverse Index(Price Return)","1517.51","2.26","0.15"
"399580","KBSTAR 글로벌클린에너지S&P","9075","-10","-0.11","9042.11","9050","9075","9000","3221","29109655","10890000000","0","1200000","S&P Global Clean Energy Index (Price Return)","1353.38","13.53","1.01"
"336160","KBSTAR 금융채액티브","102685","-45","-0.04","102655.36","102695","102695","102680","21561","2213883580","51342500000","0","500000","KIS 종합채권금융채 2.5Y-3Y 지수 (총수익)","123.78","-0.05","-0.04"
"326230","KBSTAR 내수주플러스","9960","-85","-0.85","9949.39","10035","10035","9935","31","308530","37051200000","0","3720000","FnGuide 내수주플러스 지수","1371.31","-15.19","-1.10"
"272560","KBSTAR 단기국공채액티브","102395","-5","0.00","102391.93","102400","102400","102385","153546","15722253720","259161745000","0","2531000","KIS 종합채권국공채3M~1.5Y지수","123.38","-0.01","-0.01"
"196230","KBSTAR 단기통안채","104805","5","0.00","104806.02","104805","104815","104795","809339","84826758250","357070635000","0","3407000","KIS 통안채 5개월 지수(총수익)","11692.73","1.28","0.01"
"315960","KBSTAR 대형고배당10TR","16460","-5","-0.03","16464.96","16670","16670","16415","5920","97505690","18106000000","0","1100000","WISE 대형고배당10 TR 지수","1916.82","1.78","0.09"
"252730","KBSTAR 모멘텀로우볼","16055","-165","-1.02","16056.67","16235","16235","16055","242","3892485","8830250000","0","550000","FnGuide 모멘텀&로우볼 지수","3365.42","-28.04","-0.83"
"252720","KBSTAR 모멘텀밸류","14450","-130","-0.89","14446.17","14590","14590","14430","611","8840900","7947500000","0","550000","FnGuide 모멘텀&밸류 지수","2681.11","-20.70","-0.77"
"379780","KBSTAR 미국S&P500","12470","15","0.12","12468.69","12435","12475","12390","56534","702515545","124700000000","0","10000000","S&P 500","4778.73","-14.33","-0.30"
"219390","KBSTAR 미국S&P원유생산기업(합성 H)","4525","15","0.33","4465.74","4500","4525","4460","67400","302840425","33937500000","0","7500000","S&P Oil & Gas Exploration & Production Select Industry Index(PR)","3695.02","-71.70","-1.90"
"354240","KBSTAR 미국고정배당우선증권ICE TR","10840","-65","-0.60","10885.73","11010","11010","10820","3131","34156305","9214000000","0","850000","ICE BofAML Core Plus Fixed Rate Preferred Securities Index","187.39","0.52","0.28"
"368590","KBSTAR 미국나스닥100","14620","-30","-0.20","14617.82","14570","14620","14520","78869","1148696750","184212000000","0","12600000","NASDAQ 100","16429.10","-61.91","-0.38"
"267440","KBSTAR 미국장기국채선물(H)","11655","-125","-1.06","11637.35","11650","11655","11640","1068","12442645","5827500000","0","500000","S&P U.S. Treasury Bond Futures Excess Return Index","291.94","0.91","0.31"
"267490","KBSTAR 미국장기국채선물레버리지(합성 H)","12895","-215","-1.64","12863.99","12895","12900","12890","1696","21869975","6447500000","0","500000","S&P U.S. Treasury Bond Futures Excess Return Index","291.94","0.91","0.31"
"267450","KBSTAR 미국장기국채선물인버스(H)","7835","55","0.71","7889.64","7900","7900","7835","169","1326520","3917500000","0","500000","S&P U.S. Treasury Bond Futures Excess Return Index","291.94","0.91","0.31"
"267500","KBSTAR 미국장기국채선물인버스2X(합성 H)","5905","25","0.43","5959.67","5955","6000","5885","6093","36142070","3247750000","0","550000","S&P U.S. Treasury Bond Futures Excess Return Index","291.94","0.91","0.31"
"388420","KBSTAR 비메모리반도체액티브","11360","140","1.25","11352.71","11225","11395","11215","54790","619881630","25673600000","0","2260000","iSelect 비메모리반도체 지수(시장가격지수)","3061.38","29.81","0.98"
"140570","KBSTAR 수출주","12590","-80","-0.63","12575.81","12655","12655","12565","33","415615","8813000000","0","700000","MKF 수출주 지수","12522.16","-92.81","-0.74"
"140580","KBSTAR 우량업종","11980","-100","-0.83","11954.29","12050","12050","11955","51","611855","5990000000","0","500000","MKF 우량업종대표주 지수","11876.13","-116.17","-0.97"
"379790","KBSTAR 유로스탁스50(H)","11030","-50","-0.45","11022.53","11080","11115","11010","932","10278035","7169500000","0","650000","EURO STOXX 50 Index","4306.07","21.24","0.50"
"183710","KBSTAR 주식혼합","43195","10","0.02","43067.19","43195","43195","43195","2","86390","8639000000","0","200000","주식국채혼합(주식형)지수","1729.17","-6.46","-0.37"
"310080","KBSTAR 중국MSCI China(H)","10685","-70","-0.65","10698.96","10695","10730","10665","776","8306235","11219250000","0","1050000","MSCI China NTR Index(USD) (Net Total Return)","601.16","6.47","1.09"
"174360","KBSTAR 중국본토대형주CSI100","21740","60","0.28","21878.66","21710","21805","21510","2846","61820415","76090000000","0","3500000","CSI 100","4780.37","32.45","0.68"
"136340","KBSTAR 중기우량회사채","104685","-25","-0.02","104653.20","104705","104705","104625","20861","2184127930","81654300000","0","780000","KOBI 크레딧 지수(총수익)","14253.63","-7.84","-0.05"
"281990","KBSTAR 중소형고배당","12375","-45","-0.36","12373.63","12420","12420","12350","298","3690290","6187500000","0","500000","FnGuide 중소형고배당포커스 지수","11812.83","-61.20","-0.52"
"272570","KBSTAR 중장기국공채액티브","103050","-90","-0.09","103017.54","103120","103120","103040","19","1958295","29369250000","0","285000","KIS 종합채권국공채4~5Y지수","137.74","-0.20","-0.14"
"250730","KBSTAR 차이나HSCEI(H)","9340","-30","-0.32","9386.64","9370","9445","9325","1314","12286405","9340000000","0","1000000","Hang Seng China H","8096.44","-2.32","-0.03"
"291680","KBSTAR 차이나H선물인버스(H)","11995","50","0.42","11922.08","11950","12055","11855","672","8041135","5997500000","0","500000","Hang Seng China Enterprises Futures Index(Price Return)","10347.94","6.37","0.06"
"371150","KBSTAR 차이나항셍테크","7235","0","0.00","7262.11","7395","7395","7185","112482","814688970","7235000000","0","1000000","Hang Seng TECH Index","5475.70","3.83","0.07"
"183700","KBSTAR 채권혼합","62845","-125","-0.20","62820.52","62845","62845","62845","27","1696595","15082800000","0","240000","주식국채혼합(채권형)지수","1596.89","-3.15","-0.20"
"270810","KBSTAR 코스닥150","15125","50","0.33","15295.08","15075","15130","14890","13765","207137185","158207500000","0","10460000","코스닥 150","1524.21","3.65","0.24"
